datetime,name,Total_Load,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
3/26/2016 13:00,eastern kentucky,1236,16,16,6,51.3,0,0,,0,0,,5.8,1,1020.7,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 14:00,eastern kentucky,1166,17.9,17.9,5.5,44.14,0,0,,0,0,29.5,4,332,1020.2,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 15:00,eastern kentucky,1116,19.7,19.7,4.9,37.65,0,0,,0,0,29.5,7.2,271,1019.5,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 16:00,eastern kentucky,1106,20.6,20.6,5.1,36.28,0,0,,0,0,,7.4,197,1019,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 17:00,eastern kentucky,1082,21.2,21.2,5.2,35.18,0,0,,0,0,,3,343,1019,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 18:00,eastern kentucky,1097,21.2,21.2,5.4,35.61,0,0,,0,0,,7.3,289,1019.1,4.2,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 19:00,eastern kentucky,1132,20.2,20.2,4.7,36.05,0,0,,0,0,,6.6,320,1019.2,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 20:00,eastern kentucky,1121,18.2,18.2,4.5,40.42,0,0,,0,0,,7.5,41,1019.5,4.2,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 21:00,eastern kentucky,1236,16.7,16.7,4.7,44.95,0,0,,0,0,,7.2,19,1019.6,4.2,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 22:00,eastern kentucky,1249,16,16,4.4,45.88,0,0,,0,0,,7.4,19,1020.4,7.6,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/26/2016 23:00,eastern kentucky,1189,15.7,15.7,4.3,46.69,0,0,,0,0,,6.2,43,1020.7,22.5,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 0:00,eastern kentucky,1095,15.8,15.8,4.3,46.47,0,0,,0,0,,7.3,90,1020.5,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 1:00,eastern kentucky,1024,15.2,15.2,4.5,48.93,0,0,,0,0,,7.3,123,1020.3,37.4,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 2:00,eastern kentucky,959,14.9,14.9,6.1,55.5,0,0,,0,0,,7.2,147,1019.4,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 3:00,eastern kentucky,975,14.5,14.5,6.8,59.89,0,0,,0,0,,7.3,141,1020,7.5,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 4:00,eastern kentucky,956,14.5,14.5,7.3,62.09,0,0,,0,0,,5.3,116,1020.1,37.4,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 5:00,eastern kentucky,989,14.4,14.4,7.8,64.76,0,0,,0,0,,5.6,163,1020.1,59.6,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 6:00,eastern kentucky,1025,14.4,14.4,8.3,66.66,0,0,,0,0,,6.4,154,1020.3,76.2,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 7:00,eastern kentucky,1086,14.3,14.3,8.8,69.28,0,0,,0,0,,7.4,149,1020.5,29.5,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 8:00,eastern kentucky,1200,14.4,14.4,9.5,72.22,0,0,,0,0,,8.7,143,1020.8,29.5,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 9:00,eastern kentucky,1274,15.1,15.1,9.9,71.24,0,0,,0,0,,8.6,141,1020.7,59.1,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 10:00,eastern kentucky,1324,16.6,16.6,10.4,66.97,0,0,,0,0,,8.1,142,1020.7,29.5,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 11:00,eastern kentucky,1154,17.2,17.2,10.6,65.18,0,0,,0,0,,6.8,137,1020.5,66.6,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 12:00,eastern kentucky,1089,18.8,18.8,11.2,61.11,0,0,,0,0,,5.2,55,1019.1,54.6,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 13:00,eastern kentucky,1126,19.8,19.8,11.7,59.63,0,0,,0,0,,4.1,51,1018.3,68.9,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 14:00,eastern kentucky,1093,20.8,20.8,11.7,56.02,0,0,,0,0,,7.6,135,1016.9,44.8,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 15:00,eastern kentucky,1071,22,22,11.9,52.86,0,0,,0,0,,7.4,340,1015.9,41.6,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 16:00,eastern kentucky,1045,22.4,22.4,11.8,51.12,0,0,,0,0,,5.9,26,1015.1,92.9,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 17:00,eastern kentucky,1050,22,22,11.7,52.08,0,0,,0,0,,9.5,177,1014.3,97,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 18:00,eastern kentucky,998,21.5,21.5,11.6,53.05,0,0,,0,0,,6.2,180,1013.3,98.5,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 19:00,eastern kentucky,1037,20.9,20.9,11.6,55.29,0,0,,0,0,,8.9,189,1013,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 20:00,eastern kentucky,1163,20.2,20.2,12,59.14,0,0,,0,0,33.5,10.4,192,1012.5,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 21:00,eastern kentucky,1279,19.5,19.5,12.2,62.79,0,0,,0,0,29.5,9.2,194,1011.8,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 22:00,eastern kentucky,1221,19.1,19.1,12.2,64.39,0,0,,0,0,,12.4,182,1011.3,93.1,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/27/2016 23:00,eastern kentucky,1135,18.5,18.5,12.5,68.04,0.199,100,rain,0,0,,11.6,186,1010.6,98.5,16,,,,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 0:00,eastern kentucky,1012,17.8,17.8,12.8,72.4,1.327,100,rain,0,0,,11,182,1010.5,100,15,,,,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 1:00,eastern kentucky,935,16.9,16.9,13.4,79.82,0.199,100,rain,0,0,,10.3,188,1010.1,97,16,,,,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 2:00,eastern kentucky,885,16.6,16.6,13.3,81.26,0.437,100,rain,0,0,42.5,14.5,192,1009.1,100,15.2,,,,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 3:00,eastern kentucky,885,15.6,15.6,13.1,84.73,4.317,100,rain,0,0,37,17.2,241,1010,98.5,11.3,,,,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 4:00,eastern kentucky,895,12.1,12.1,11.2,94.13,1.856,100,rain,0,0,44.8,18.7,276,1010.9,100,16,,,,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 5:00,eastern kentucky,900,11.4,11.4,10.5,94.21,0.942,100,rain,0,0,30.8,12.6,275,1011.7,100,15.3,,,,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX"
3/28/2016 6:00,eastern kentucky,1043,10.2,10.2,7.4,82.79,0,0,,0,0,29,16.7,267,1012.8,96.3,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802"
3/28/2016 7:00,eastern kentucky,1260,8.9,6,5,76.52,0,0,,0,0,33.5,20.3,270,1014.1,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802"
3/28/2016 8:00,eastern kentucky,1338,7.9,5.6,2.9,70.66,0,0,,0,0,35.3,13.1,290,1015.4,96.3,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802"
3/28/2016 9:00,eastern kentucky,1348,7.4,4.4,3.2,74.5,0,0,,0,0,35.3,18,294,1016.8,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/28/2016 10:00,eastern kentucky,1355,7.5,4.8,2.9,72.55,0,0,,0,0,28.4,15.6,270,1017.4,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 11:00,eastern kentucky,1396,7.4,4.6,2.2,69.39,0,0,,0,0,28.1,15.7,266,1018.5,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 12:00,eastern kentucky,1384,8.2,5.7,1.9,64.26,0,0,,0,0,26.1,15.3,270,1018.9,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 13:00,eastern kentucky,1367,8.5,6.1,1.6,61.65,0,0,,0,0,29.5,15.4,269,1018.9,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 14:00,eastern kentucky,1310,9.8,7.6,1.7,56.9,0,0,,0,0,32.2,16.1,281,1016.5,92.9,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 15:00,eastern kentucky,1252,10.6,10.6,1.3,52.54,0,0,,0,0,31.1,14,285,1018.4,75.6,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 16:00,eastern kentucky,1224,10.9,10.9,1.2,51.22,0,0,,0,0,,16.6,307,1018,66.2,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 17:00,eastern kentucky,1213,11.5,11.5,0.9,48.02,0,0,,0,0,25.9,11.4,305,1018.2,37,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX"
3/28/2016 18:00,eastern kentucky,1248,11.5,11.5,0.7,47.61,0,0,,0,0,,12,295,1018.5,18.3,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 19:00,eastern kentucky,1250,10.6,10.6,0.3,48.87,0,0,,0,0,,13.3,313,1019,59.1,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 20:00,eastern kentucky,1307,9.3,7.6,0,52.51,0,0,,0,0,,11,313,1019.6,70.5,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 21:00,eastern kentucky,1436,8.5,7,0.1,55.35,0,0,,0,0,,9.6,325,1020.2,66.6,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 22:00,eastern kentucky,1453,7.9,6.7,-0.2,56.58,0,0,,0,0,,7.5,310,1020.4,59.1,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/28/2016 23:00,eastern kentucky,1264,7.9,6.6,0.1,57.7,0,0,,0,0,,7.9,327,1020.5,95.5,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 0:00,eastern kentucky,1266,7.6,6,0.6,61.13,0,0,,0,0,,9,342,1020.7,72.9,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 1:00,eastern kentucky,1214,6.9,5.6,0.7,64.63,0,0,,0,0,,7.2,342,1020.9,66,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 2:00,eastern kentucky,1188,6.6,5.3,1,67.42,0,0,,0,0,,7,347,1021.2,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 3:00,eastern kentucky,1194,6.6,4.8,0.9,67.09,0,0,,0,0,,8.9,351,1021.1,91.4,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 4:00,eastern kentucky,1225,6.1,5.2,1.3,71,0,0,,0,0,,5.4,335,1021.1,100,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 5:00,eastern kentucky,1276,5.5,3.6,0.5,70.41,0,0,,0,0,,8.4,348,1021.3,72.3,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 6:00,eastern kentucky,1346,5,3.2,0.4,72.1,0,0,,0,0,,8,341,1021.9,16.8,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 7:00,eastern kentucky,1598,4.4,2.2,0.5,75.85,0,0,,0,0,,8.7,343,1022.8,36.4,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 8:00,eastern kentucky,1616,4.7,2.5,0.9,76.38,0,0,,0,0,,9.2,340,1023.6,59.9,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 9:00,eastern kentucky,1543,6.1,4.5,1.7,73.03,0,0,,0,0,,7.8,3,1024.3,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 10:00,eastern kentucky,1451,7.3,5.6,1.1,64.73,0,0,,0,0,,9.4,10,1024.7,6.9,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 11:00,eastern kentucky,1323,8.6,6.9,0.4,56.47,0,0,,0,0,25.9,10.5,22,1025.3,64.4,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 12:00,eastern kentucky,1263,9.9,8.4,-0.4,48.89,0,0,,0,0,,10.8,35,1025.2,64.3,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 13:00,eastern kentucky,1260,11.2,11.2,-0.8,43.27,0,0,,0,0,,11.2,16,1024.5,22.5,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 14:00,eastern kentucky,1228,12.1,12.1,-1.3,39.45,0,0,,0,0,,9.3,37,1023.8,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 15:00,eastern kentucky,1170,12.9,12.9,-1.9,35.87,0,0,,0,0,,7.6,347,1023,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 16:00,eastern kentucky,1141,13.9,13.9,-2.1,33.05,0,0,,0,0,,13,345,1022.8,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 17:00,eastern kentucky,1149,13.9,13.9,-2.6,31.88,0,0,,0,0,,8.6,20,1022.7,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 18:00,eastern kentucky,1165,13.7,13.7,-3.2,30.75,0,0,,0,0,,4.7,349,1022.7,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 19:00,eastern kentucky,1187,12.7,12.7,-3.2,33.08,0,0,,0,0,,4.9,354,1022.9,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 20:00,eastern kentucky,1275,11.5,11.5,-3.8,34.05,0,0,,0,0,,4.9,360,1023,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 21:00,eastern kentucky,1364,10.1,10.1,-3.6,37.86,0,0,,0,0,,7,25,1022.9,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 22:00,eastern kentucky,1419,9.4,8.4,-3.5,39.95,0,0,,0,0,,7.7,29,1023,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/29/2016 23:00,eastern kentucky,1219,8.5,6.9,-3.3,43.28,0,0,,0,0,,10.1,41,1022.7,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 0:00,eastern kentucky,1163,8.1,7,-3.4,44.05,0,0,,0,0,,6.9,43,1022.8,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 1:00,eastern kentucky,1141,9,7.8,-4,39.56,0,0,,0,0,,8.3,86,1022.2,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 2:00,eastern kentucky,1165,8.7,8.1,-3.6,41.79,0,0,,0,0,,5.8,90,1023.1,0,16,,,,,Clear,clear-night,"KJKL,72419003889,KPBX,72046499999"
3/30/2016 3:00,eastern kentucky,1190,8.3,8.3,-3.6,42.86,0,0,,0,0,,0,0,1021.9,0,16,,,,,Clear,clear-night,"KJKL,72419003889,KPBX,72046499999"
3/30/2016 4:00,eastern kentucky,1203,7.2,7.2,-2.8,49.21,0,0,,0,0,,4.5,71,1021.2,0,16,,,,,Clear,clear-night,"KJKL,72419003889,KPBX,72046499999"
3/30/2016 5:00,eastern kentucky,1273,7.4,6,-2.7,48.75,0,0,,0,0,,7.8,154,1020.9,0,16,,,,,Clear,clear-night,"KJKL,72419003889,KPBX,72046499999"
3/30/2016 6:00,eastern kentucky,1378,7.2,5.7,-2.4,50.77,0,0,,0,0,,7.9,160,1021.1,0,16,,,,,Clear,clear-night,"KJKL,72419003889,KPBX,72046499999"
3/30/2016 7:00,eastern kentucky,1591,7.7,6.4,-2.3,49.11,0,0,,0,0,,7.6,169,1021.4,0,16,,,,,Clear,clear-night,"KJKL,72419003889,KPBX,72046499999"
3/30/2016 8:00,eastern kentucky,1640,8.8,7.6,-2.1,46.46,0,0,,0,0,,7.8,172,1021.7,0,16,,,,,Clear,clear-day,"KJKL,72419003889,KPBX,72046499999"
3/30/2016 9:00,eastern kentucky,1519,11.1,11.1,-1.4,41.6,0,0,,0,0,,6.7,172,1021.8,0,16,,,,,Clear,clear-day,"KJKL,72419003889,KPBX,72046499999"
3/30/2016 10:00,eastern kentucky,1368,13.7,13.7,-1.1,36.02,0,0,,0,0,33.5,10.8,162,1021.4,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 11:00,eastern kentucky,1232,16.8,16.8,-0.1,31.65,0,0,,0,0,33.5,14.7,168,1021.3,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 12:00,eastern kentucky,1176,19.1,19.1,0.1,27.82,0,0,,0,0,29.9,12.6,163,1021.1,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 13:00,eastern kentucky,1172,21.1,21.1,0,24.47,0,0,,0,0,28.9,9.6,200,1020.1,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 14:00,eastern kentucky,1117,22.1,22.1,-0.2,22.63,0,0,,0,0,29.7,15.3,168,1018.7,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 15:00,eastern kentucky,1121,23,23,0.7,22.95,0,0,,0,0,25.9,14.5,158,1017.1,0,16,,,,,Clear,clear-day,"KJKL,72419003889,KPBX,72046499999"
3/30/2016 16:00,eastern kentucky,1116,22.7,22.7,0.1,22.26,0,0,,0,0,30.1,15.3,171,1017,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 17:00,eastern kentucky,1124,23,23,0.2,22.09,0,0,,0,0,35.3,15.6,195,1016.3,0,15.5,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 18:00,eastern kentucky,1163,22.1,22.1,-0.4,22.35,0,0,,0,0,29.5,12.1,180,1015.8,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 19:00,eastern kentucky,1185,21.2,21.2,-0.4,23.74,0,0,,0,0,29.5,12.4,175,1015.7,0,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 20:00,eastern kentucky,1225,20.3,20.3,-0.5,24.76,0,0,,0,0,25.9,13.6,175,1015.4,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 21:00,eastern kentucky,1344,19.8,19.8,-0.3,26.02,0,0,,0,0,38.9,13.3,170,1015.4,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 22:00,eastern kentucky,1340,18.7,18.7,0.1,28.65,0,0,,0,0,29.5,14,161,1014.7,0,15.5,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/30/2016 23:00,eastern kentucky,1211,17.8,17.8,0.5,31.16,0,0,,0,0,42.5,14.5,175,1014.4,14.9,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 0:00,eastern kentucky,1071,17.1,17.1,0.5,32.36,0,0,,0,0,34,20.6,180,1014.1,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 1:00,eastern kentucky,986,16.7,16.7,1.1,34.86,0,0,,0,0,29.4,15.6,175,1013,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 2:00,eastern kentucky,960,16.4,16.4,2.1,38.14,0.343,100,rain,0,0,42.6,16.3,171,1011.9,8.3,16,,,,,Rain,rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 3:00,eastern kentucky,896,16.2,16.2,3.6,42.81,0,0,,0,0,34.2,19.3,169,1011.5,29.5,16,,,,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 4:00,eastern kentucky,914,16.3,16.3,4.6,45.83,0,0,,0,0,36.7,15,173,1010.6,18.3,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 5:00,eastern kentucky,927,16.3,16.3,5.6,49.17,0,0,,0,0,36.1,17.4,169,1009.8,8.4,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 6:00,eastern kentucky,993,16.6,16.6,6.6,51.69,0,0,,0,0,35.3,20.3,182,1009.5,8.4,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 7:00,eastern kentucky,1204,16.7,16.7,7.1,53.01,0,0,,0,0,35.5,14.5,163,1009.3,0,16,,,,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 8:00,eastern kentucky,1214,17,17,7.4,53.18,0,0,,0,0,28,16.6,183,1010.1,19.1,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 9:00,eastern kentucky,1226,17.5,17.5,7.9,53.36,0,0,,0,0,30.3,18.5,181,1010.2,19.1,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 10:00,eastern kentucky,1184,18.1,18.1,8,51.5,0,0,,0,0,40.9,19.9,178,1010.2,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 11:00,eastern kentucky,1224,19.2,19.2,8.4,49.52,0,0,,0,0,37.3,17,190,1009.9,18.3,16,,,,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 12:00,eastern kentucky,1189,20.1,20.1,8.6,47.29,0,0,,0,0,32.7,19.3,184,1009,39.4,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 13:00,eastern kentucky,1185,20.8,20.8,8.1,43.99,0,0,,0,0,41.2,23.4,188,1008,98.5,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 14:00,eastern kentucky,1201,21.8,21.8,8.2,41.76,0,0,,0,0,40,19.4,201,1007.6,99.1,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 15:00,eastern kentucky,1173,22.1,22.1,8.3,41.15,0,0,,0,0,42.9,19.7,193,1006.9,96.8,16,,,,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/31/2016 16:00,eastern kentucky,1134,22.4,22.4,9.1,42.64,0,0,,0,0,35.6,17.2,191,1006.2,89.2,16,,,,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
